"","X","text","favoriteCount","created","id","retweetCount","subject","url","source","categories"
"4927",4927,"Sloan D. Gibson Wikipedia article edited anonymously from US House of Representatives https://t.co/0GVly6X81Z",1,"2016-07-20 15:49:46",755791819296899072,0,"Sloan D. Gibson","https://t.co/0GVly6X81Z","US House of Representatives","Living people"
"4928",4928,"Sloan D. Gibson Wikipedia article edited anonymously from US House of Representatives https://t.co/0GVly6X81Z",1,"2016-07-20 15:49:46",755791819296899072,0,"Sloan D. Gibson","https://t.co/0GVly6X81Z","US House of Representatives","Obama administration cabinet members"
"4929",4929,"Sloan D. Gibson Wikipedia article edited anonymously from US House of Representatives https://t.co/0GVly6X81Z",1,"2016-07-20 15:49:46",755791819296899072,0,"Sloan D. Gibson","https://t.co/0GVly6X81Z","US House of Representatives","United States Army officers"
"4930",4930,"Sloan D. Gibson Wikipedia article edited anonymously from US House of Representatives https://t.co/0GVly6X81Z",1,"2016-07-20 15:49:46",755791819296899072,0,"Sloan D. Gibson","https://t.co/0GVly6X81Z","US House of Representatives","United States Deputy Secretaries of Veterans Affairs"
"4931",4931,"Sloan D. Gibson Wikipedia article edited anonymously from US House of Representatives https://t.co/0GVly6X81Z",1,"2016-07-20 15:49:46",755791819296899072,0,"Sloan D. Gibson","https://t.co/0GVly6X81Z","US House of Representatives","United States Military Academy alumni"
"4932",4932,"Sloan D. Gibson Wikipedia article edited anonymously from US House of Representatives https://t.co/0GVly6X81Z",1,"2016-07-20 15:49:46",755791819296899072,0,"Sloan D. Gibson","https://t.co/0GVly6X81Z","US House of Representatives","United States Secretaries of Veterans Affairs"
"4933",4933,"Sloan D. Gibson Wikipedia article edited anonymously from US House of Representatives https://t.co/0GVly6X81Z",1,"2016-07-20 15:49:46",755791819296899072,0,"Sloan D. Gibson","https://t.co/0GVly6X81Z","US House of Representatives","University of Missouri alumni"
"4934",4934,"Sloan D. Gibson Wikipedia article edited anonymously from US House of Representatives https://t.co/glEldKns1a",1,"2016-07-20 15:48:50",755791585699360768,0,"Sloan D. Gibson","https://t.co/glEldKns1a","US House of Representatives","21st-century American politicians"
"4935",4935,"Sloan D. Gibson Wikipedia article edited anonymously from US House of Representatives https://t.co/glEldKns1a",1,"2016-07-20 15:48:50",755791585699360768,0,"Sloan D. Gibson","https://t.co/glEldKns1a","US House of Representatives","John F. Kennedy School of Government alumni"
"4936",4936,"Sloan D. Gibson Wikipedia article edited anonymously from US House of Representatives https://t.co/glEldKns1a",1,"2016-07-20 15:48:50",755791585699360768,0,"Sloan D. Gibson","https://t.co/glEldKns1a","US House of Representatives","Living people"
"4937",4937,"Sloan D. Gibson Wikipedia article edited anonymously from US House of Representatives https://t.co/glEldKns1a",1,"2016-07-20 15:48:50",755791585699360768,0,"Sloan D. Gibson","https://t.co/glEldKns1a","US House of Representatives","Obama administration cabinet members"
"4938",4938,"Sloan D. Gibson Wikipedia article edited anonymously from US House of Representatives https://t.co/glEldKns1a",1,"2016-07-20 15:48:50",755791585699360768,0,"Sloan D. Gibson","https://t.co/glEldKns1a","US House of Representatives","United States Army officers"
"4939",4939,"Sloan D. Gibson Wikipedia article edited anonymously from US House of Representatives https://t.co/glEldKns1a",1,"2016-07-20 15:48:50",755791585699360768,0,"Sloan D. Gibson","https://t.co/glEldKns1a","US House of Representatives","United States Deputy Secretaries of Veterans Affairs"
"4940",4940,"Sloan D. Gibson Wikipedia article edited anonymously from US House of Representatives https://t.co/glEldKns1a",1,"2016-07-20 15:48:50",755791585699360768,0,"Sloan D. Gibson","https://t.co/glEldKns1a","US House of Representatives","United States Military Academy alumni"
"4941",4941,"Sloan D. Gibson Wikipedia article edited anonymously from US House of Representatives https://t.co/glEldKns1a",1,"2016-07-20 15:48:50",755791585699360768,0,"Sloan D. Gibson","https://t.co/glEldKns1a","US House of Representatives","United States Secretaries of Veterans Affairs"
"4942",4942,"Sloan D. Gibson Wikipedia article edited anonymously from US House of Representatives https://t.co/glEldKns1a",1,"2016-07-20 15:48:50",755791585699360768,0,"Sloan D. Gibson","https://t.co/glEldKns1a","US House of Representatives","University of Missouri alumni"
"4943",4943,"Drew Magary Wikipedia article edited anonymously from US House of Representatives https://t.co/Nys43ww8oR",35,"2016-07-19 18:38:19",755471848419319808,20,"Drew Magary","https://t.co/Nys43ww8oR","US House of Representatives","21st-century American novelists"
"4944",4944,"Drew Magary Wikipedia article edited anonymously from US House of Representatives https://t.co/Nys43ww8oR",35,"2016-07-19 18:38:19",755471848419319808,20,"Drew Magary","https://t.co/Nys43ww8oR","US House of Representatives","American columnists"
"4945",4945,"Drew Magary Wikipedia article edited anonymously from US House of Representatives https://t.co/Nys43ww8oR",35,"2016-07-19 18:38:19",755471848419319808,20,"Drew Magary","https://t.co/Nys43ww8oR","US House of Representatives","American humorists"
"4946",4946,"Drew Magary Wikipedia article edited anonymously from US House of Representatives https://t.co/Nys43ww8oR",35,"2016-07-19 18:38:19",755471848419319808,20,"Drew Magary","https://t.co/Nys43ww8oR","US House of Representatives","American male novelists"
"4947",4947,"Drew Magary Wikipedia article edited anonymously from US House of Representatives https://t.co/Nys43ww8oR",35,"2016-07-19 18:38:19",755471848419319808,20,"Drew Magary","https://t.co/Nys43ww8oR","US House of Representatives","American non-fiction writer stubs"
"4948",4948,"Drew Magary Wikipedia article edited anonymously from US House of Representatives https://t.co/Nys43ww8oR",35,"2016-07-19 18:38:19",755471848419319808,20,"Drew Magary","https://t.co/Nys43ww8oR","US House of Representatives","Colby College alumni"
"4949",4949,"Drew Magary Wikipedia article edited anonymously from US House of Representatives https://t.co/Nys43ww8oR",35,"2016-07-19 18:38:19",755471848419319808,20,"Drew Magary","https://t.co/Nys43ww8oR","US House of Representatives","Living people"
"4950",4950,"Zionsville, Indiana Wikipedia article edited anonymously from US House of Representatives https://t.co/rmkXY8HHUr",6,"2016-07-18 20:03:27",755130885289017344,4,"Zionsville, Indiana","https://t.co/rmkXY8HHUr","US House of Representatives","1852 establishments in Indiana"
"4951",4951,"Zionsville, Indiana Wikipedia article edited anonymously from US House of Representatives https://t.co/rmkXY8HHUr",6,"2016-07-18 20:03:27",755130885289017344,4,"Zionsville, Indiana","https://t.co/rmkXY8HHUr","US House of Representatives","Indianapolis metropolitan area"
"4952",4952,"Zionsville, Indiana Wikipedia article edited anonymously from US House of Representatives https://t.co/rmkXY8HHUr",6,"2016-07-18 20:03:27",755130885289017344,4,"Zionsville, Indiana","https://t.co/rmkXY8HHUr","US House of Representatives","Populated places established in 1852"
"4953",4953,"Zionsville, Indiana Wikipedia article edited anonymously from US House of Representatives https://t.co/rmkXY8HHUr",6,"2016-07-18 20:03:27",755130885289017344,4,"Zionsville, Indiana","https://t.co/rmkXY8HHUr","US House of Representatives","Towns in Boone County, Indiana"
"4954",4954,"Zionsville, Indiana Wikipedia article edited anonymously from US House of Representatives https://t.co/rmkXY8HHUr",6,"2016-07-18 20:03:27",755130885289017344,4,"Zionsville, Indiana","https://t.co/rmkXY8HHUr","US House of Representatives","Towns in Indiana"
"4955",4955,"Prirazlomnoye field Wikipedia article edited anonymously from US House of Representatives https://t.co/uTVQDZcta3",3,"2016-07-18 15:08:59",755056781404102656,2,"Prirazlomnoye field","https://t.co/uTVQDZcta3","US House of Representatives","Barents Sea"
"4956",4956,"Prirazlomnoye field Wikipedia article edited anonymously from US House of Representatives https://t.co/uTVQDZcta3",3,"2016-07-18 15:08:59",755056781404102656,2,"Prirazlomnoye field","https://t.co/uTVQDZcta3","US House of Representatives","Gazprom production fields"
"4957",4957,"Prirazlomnoye field Wikipedia article edited anonymously from US House of Representatives https://t.co/uTVQDZcta3",3,"2016-07-18 15:08:59",755056781404102656,2,"Prirazlomnoye field","https://t.co/uTVQDZcta3","US House of Representatives","Geology of European Russia"
"4958",4958,"Prirazlomnoye field Wikipedia article edited anonymously from US House of Representatives https://t.co/uTVQDZcta3",3,"2016-07-18 15:08:59",755056781404102656,2,"Prirazlomnoye field","https://t.co/uTVQDZcta3","US House of Representatives","Oil fields of Russia"
"4959",4959,"Prirazlomnoye field Wikipedia article edited anonymously from US House of Representatives https://t.co/vdqIh11Q02",2,"2016-07-18 15:08:36",755056684666613760,1,"Prirazlomnoye field","https://t.co/vdqIh11Q02","US House of Representatives","Barents Sea"
"4960",4960,"Prirazlomnoye field Wikipedia article edited anonymously from US House of Representatives https://t.co/vdqIh11Q02",2,"2016-07-18 15:08:36",755056684666613760,1,"Prirazlomnoye field","https://t.co/vdqIh11Q02","US House of Representatives","Gazprom production fields"
"4961",4961,"Prirazlomnoye field Wikipedia article edited anonymously from US House of Representatives https://t.co/vdqIh11Q02",2,"2016-07-18 15:08:36",755056684666613760,1,"Prirazlomnoye field","https://t.co/vdqIh11Q02","US House of Representatives","Geology of European Russia"
"4962",4962,"Prirazlomnoye field Wikipedia article edited anonymously from US House of Representatives https://t.co/vdqIh11Q02",2,"2016-07-18 15:08:36",755056684666613760,1,"Prirazlomnoye field","https://t.co/vdqIh11Q02","US House of Representatives","Oil fields of Russia"
"4963",4963,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/10V3ne9UpT",1,"2016-07-15 18:54:01",754026246988820480,1,"Lou Barletta","https://t.co/10V3ne9UpT","US House of Representatives","1956 births"
"4964",4964,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/10V3ne9UpT",1,"2016-07-15 18:54:01",754026246988820480,1,"Lou Barletta","https://t.co/10V3ne9UpT","US House of Representatives","21st-century American politicians"
"4965",4965,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/10V3ne9UpT",1,"2016-07-15 18:54:01",754026246988820480,1,"Lou Barletta","https://t.co/10V3ne9UpT","US House of Representatives","American anti–illegal immigration activists"
"4966",4966,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/10V3ne9UpT",1,"2016-07-15 18:54:01",754026246988820480,1,"Lou Barletta","https://t.co/10V3ne9UpT","US House of Representatives","American businesspeople"
"4967",4967,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/10V3ne9UpT",1,"2016-07-15 18:54:01",754026246988820480,1,"Lou Barletta","https://t.co/10V3ne9UpT","US House of Representatives","American people of Italian descent"
"4968",4968,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/10V3ne9UpT",1,"2016-07-15 18:54:01",754026246988820480,1,"Lou Barletta","https://t.co/10V3ne9UpT","US House of Representatives","Bloomsburg University of Pennsylvania alumni"
"4969",4969,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/10V3ne9UpT",1,"2016-07-15 18:54:01",754026246988820480,1,"Lou Barletta","https://t.co/10V3ne9UpT","US House of Representatives","Living people"
"4970",4970,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/10V3ne9UpT",1,"2016-07-15 18:54:01",754026246988820480,1,"Lou Barletta","https://t.co/10V3ne9UpT","US House of Representatives","Mayors of places in Pennsylvania"
"4971",4971,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/10V3ne9UpT",1,"2016-07-15 18:54:01",754026246988820480,1,"Lou Barletta","https://t.co/10V3ne9UpT","US House of Representatives","Members of the United States House of Representatives from Pennsylvania"
"4972",4972,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/10V3ne9UpT",1,"2016-07-15 18:54:01",754026246988820480,1,"Lou Barletta","https://t.co/10V3ne9UpT","US House of Representatives","Pennsylvania Republicans"
"4973",4973,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/10V3ne9UpT",1,"2016-07-15 18:54:01",754026246988820480,1,"Lou Barletta","https://t.co/10V3ne9UpT","US House of Representatives","People from Hazleton, Pennsylvania"
"4974",4974,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/10V3ne9UpT",1,"2016-07-15 18:54:01",754026246988820480,1,"Lou Barletta","https://t.co/10V3ne9UpT","US House of Representatives","Republican Party members of the United States House of Representatives"
"4975",4975,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/wC7NkUPLVv",1,"2016-07-15 18:52:35",754025887557885952,2,"Lou Barletta","https://t.co/wC7NkUPLVv","US House of Representatives","1956 births"
"4976",4976,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/wC7NkUPLVv",1,"2016-07-15 18:52:35",754025887557885952,2,"Lou Barletta","https://t.co/wC7NkUPLVv","US House of Representatives","21st-century American politicians"
"4977",4977,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/wC7NkUPLVv",1,"2016-07-15 18:52:35",754025887557885952,2,"Lou Barletta","https://t.co/wC7NkUPLVv","US House of Representatives","American anti–illegal immigration activists"
"4978",4978,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/wC7NkUPLVv",1,"2016-07-15 18:52:35",754025887557885952,2,"Lou Barletta","https://t.co/wC7NkUPLVv","US House of Representatives","American businesspeople"
"4979",4979,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/wC7NkUPLVv",1,"2016-07-15 18:52:35",754025887557885952,2,"Lou Barletta","https://t.co/wC7NkUPLVv","US House of Representatives","American people of Italian descent"
"4980",4980,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/wC7NkUPLVv",1,"2016-07-15 18:52:35",754025887557885952,2,"Lou Barletta","https://t.co/wC7NkUPLVv","US House of Representatives","Bloomsburg University of Pennsylvania alumni"
"4981",4981,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/wC7NkUPLVv",1,"2016-07-15 18:52:35",754025887557885952,2,"Lou Barletta","https://t.co/wC7NkUPLVv","US House of Representatives","Living people"
"4982",4982,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/wC7NkUPLVv",1,"2016-07-15 18:52:35",754025887557885952,2,"Lou Barletta","https://t.co/wC7NkUPLVv","US House of Representatives","Mayors of places in Pennsylvania"
"4983",4983,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/wC7NkUPLVv",1,"2016-07-15 18:52:35",754025887557885952,2,"Lou Barletta","https://t.co/wC7NkUPLVv","US House of Representatives","Members of the United States House of Representatives from Pennsylvania"
"4984",4984,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/wC7NkUPLVv",1,"2016-07-15 18:52:35",754025887557885952,2,"Lou Barletta","https://t.co/wC7NkUPLVv","US House of Representatives","Pennsylvania Republicans"
"4985",4985,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/wC7NkUPLVv",1,"2016-07-15 18:52:35",754025887557885952,2,"Lou Barletta","https://t.co/wC7NkUPLVv","US House of Representatives","People from Hazleton, Pennsylvania"
"4986",4986,"Lou Barletta Wikipedia article edited anonymously from US House of Representatives https://t.co/wC7NkUPLVv",1,"2016-07-15 18:52:35",754025887557885952,2,"Lou Barletta","https://t.co/wC7NkUPLVv","US House of Representatives","Republican Party members of the United States House of Representatives"
"4987",4987,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/WHnOTkeJ4x",17,"2016-07-15 18:49:28",754025105802555392,7,"Title IX","https://t.co/WHnOTkeJ4x","US House of Representatives","1972 in American law"
"4988",4988,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/WHnOTkeJ4x",17,"2016-07-15 18:49:28",754025105802555392,7,"Title IX","https://t.co/WHnOTkeJ4x","US House of Representatives","1972 in American women's sport"
"4989",4989,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/WHnOTkeJ4x",17,"2016-07-15 18:49:28",754025105802555392,7,"Title IX","https://t.co/WHnOTkeJ4x","US House of Representatives","1972 in law"
"4990",4990,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/WHnOTkeJ4x",17,"2016-07-15 18:49:28",754025105802555392,7,"Title IX","https://t.co/WHnOTkeJ4x","US House of Representatives","92nd United States Congress"
"4991",4991,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/WHnOTkeJ4x",17,"2016-07-15 18:49:28",754025105802555392,7,"Title IX","https://t.co/WHnOTkeJ4x","US House of Representatives","College sports in the United States"
"4992",4992,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/WHnOTkeJ4x",17,"2016-07-15 18:49:28",754025105802555392,7,"Title IX","https://t.co/WHnOTkeJ4x","US House of Representatives","Gender equality"
"4993",4993,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/WHnOTkeJ4x",17,"2016-07-15 18:49:28",754025105802555392,7,"Title IX","https://t.co/WHnOTkeJ4x","US House of Representatives","Sports law"
"4994",4994,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/WHnOTkeJ4x",17,"2016-07-15 18:49:28",754025105802555392,7,"Title IX","https://t.co/WHnOTkeJ4x","US House of Representatives","United States federal civil rights legislation"
"4995",4995,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/WHnOTkeJ4x",17,"2016-07-15 18:49:28",754025105802555392,7,"Title IX","https://t.co/WHnOTkeJ4x","US House of Representatives","United States federal education legislation"
"4996",4996,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/l0tpsIQenr",3,"2016-07-15 18:49:05",754025008066887680,3,"Title IX","https://t.co/l0tpsIQenr","US House of Representatives","1972 in American law"
"4997",4997,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/l0tpsIQenr",3,"2016-07-15 18:49:05",754025008066887680,3,"Title IX","https://t.co/l0tpsIQenr","US House of Representatives","1972 in American women's sport"
"4998",4998,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/l0tpsIQenr",3,"2016-07-15 18:49:05",754025008066887680,3,"Title IX","https://t.co/l0tpsIQenr","US House of Representatives","1972 in law"
"4999",4999,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/l0tpsIQenr",3,"2016-07-15 18:49:05",754025008066887680,3,"Title IX","https://t.co/l0tpsIQenr","US House of Representatives","92nd United States Congress"
"5000",5000,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/l0tpsIQenr",3,"2016-07-15 18:49:05",754025008066887680,3,"Title IX","https://t.co/l0tpsIQenr","US House of Representatives","College sports in the United States"
"5001",5001,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/l0tpsIQenr",3,"2016-07-15 18:49:05",754025008066887680,3,"Title IX","https://t.co/l0tpsIQenr","US House of Representatives","Gender equality"
"5002",5002,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/l0tpsIQenr",3,"2016-07-15 18:49:05",754025008066887680,3,"Title IX","https://t.co/l0tpsIQenr","US House of Representatives","Sports law"
"5003",5003,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/l0tpsIQenr",3,"2016-07-15 18:49:05",754025008066887680,3,"Title IX","https://t.co/l0tpsIQenr","US House of Representatives","United States federal civil rights legislation"
"5004",5004,"Title IX Wikipedia article edited anonymously from US House of Representatives https://t.co/l0tpsIQenr",3,"2016-07-15 18:49:05",754025008066887680,3,"Title IX","https://t.co/l0tpsIQenr","US House of Representatives","United States federal education legislation"
"5005",5005,"Berkeley Springs High School Wikipedia article edited anonymously from US Senate https://t.co/7mjJWrkMiO",4,"2016-07-08 17:51:42",751473850257383424,1,"Berkeley Springs High School","https://t.co/7mjJWrkMiO","US Senate","Bath (Berkeley Springs), West Virginia"
"5006",5006,"Berkeley Springs High School Wikipedia article edited anonymously from US Senate https://t.co/7mjJWrkMiO",4,"2016-07-08 17:51:42",751473850257383424,1,"Berkeley Springs High School","https://t.co/7mjJWrkMiO","US Senate","Public high schools in West Virginia"
"5007",5007,"Berkeley Springs High School Wikipedia article edited anonymously from US Senate https://t.co/7mjJWrkMiO",4,"2016-07-08 17:51:42",751473850257383424,1,"Berkeley Springs High School","https://t.co/7mjJWrkMiO","US Senate","Schools in Morgan County, West Virginia"
"5008",5008,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JvHhGDq5QD",3,"2016-07-07 21:10:52",751161583301263360,4,"Ron Kind","https://t.co/JvHhGDq5QD","US House of Representatives","1963 births"
"5009",5009,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JvHhGDq5QD",3,"2016-07-07 21:10:52",751161583301263360,4,"Ron Kind","https://t.co/JvHhGDq5QD","US House of Representatives","20th-century American politicians"
"5010",5010,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JvHhGDq5QD",3,"2016-07-07 21:10:52",751161583301263360,4,"Ron Kind","https://t.co/JvHhGDq5QD","US House of Representatives","21st-century American politicians"
"5011",5011,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JvHhGDq5QD",3,"2016-07-07 21:10:52",751161583301263360,4,"Ron Kind","https://t.co/JvHhGDq5QD","US House of Representatives","Alumni of the London School of Economics"
"5012",5012,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JvHhGDq5QD",3,"2016-07-07 21:10:52",751161583301263360,4,"Ron Kind","https://t.co/JvHhGDq5QD","US House of Representatives","American Lutherans"
"5013",5013,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JvHhGDq5QD",3,"2016-07-07 21:10:52",751161583301263360,4,"Ron Kind","https://t.co/JvHhGDq5QD","US House of Representatives","American evangelicals"
"5014",5014,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JvHhGDq5QD",3,"2016-07-07 21:10:52",751161583301263360,4,"Ron Kind","https://t.co/JvHhGDq5QD","US House of Representatives","American prosecutors"
"5015",5015,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JvHhGDq5QD",3,"2016-07-07 21:10:52",751161583301263360,4,"Ron Kind","https://t.co/JvHhGDq5QD","US House of Representatives","Democratic Party members of the United States House of Representatives"
"5016",5016,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JvHhGDq5QD",3,"2016-07-07 21:10:52",751161583301263360,4,"Ron Kind","https://t.co/JvHhGDq5QD","US House of Representatives","Harvard University alumni"
"5017",5017,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JvHhGDq5QD",3,"2016-07-07 21:10:52",751161583301263360,4,"Ron Kind","https://t.co/JvHhGDq5QD","US House of Representatives","Living people"
"5018",5018,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JvHhGDq5QD",3,"2016-07-07 21:10:52",751161583301263360,4,"Ron Kind","https://t.co/JvHhGDq5QD","US House of Representatives","Logan High School (La Crosse, Wisconsin) alumni"
"5019",5019,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JvHhGDq5QD",3,"2016-07-07 21:10:52",751161583301263360,4,"Ron Kind","https://t.co/JvHhGDq5QD","US House of Representatives","Members of the United States House of Representatives from Wisconsin"
"5020",5020,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JvHhGDq5QD",3,"2016-07-07 21:10:52",751161583301263360,4,"Ron Kind","https://t.co/JvHhGDq5QD","US House of Representatives","Politicians from La Crosse, Wisconsin"
"5021",5021,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JvHhGDq5QD",3,"2016-07-07 21:10:52",751161583301263360,4,"Ron Kind","https://t.co/JvHhGDq5QD","US House of Representatives","University of Minnesota Law School alumni"
"5022",5022,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JvHhGDq5QD",3,"2016-07-07 21:10:52",751161583301263360,4,"Ron Kind","https://t.co/JvHhGDq5QD","US House of Representatives","University of Minnesota alumni"
"5023",5023,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JvHhGDq5QD",3,"2016-07-07 21:10:52",751161583301263360,4,"Ron Kind","https://t.co/JvHhGDq5QD","US House of Representatives","Wisconsin Democrats"
"5024",5024,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JvHhGDq5QD",3,"2016-07-07 21:10:52",751161583301263360,4,"Ron Kind","https://t.co/JvHhGDq5QD","US House of Representatives","Wisconsin lawyers"
"5025",5025,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JAWFwm6EUX",2,"2016-07-07 20:38:26",751153422964027392,0,"Ron Kind","https://t.co/JAWFwm6EUX","US House of Representatives","1963 births"
"5026",5026,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JAWFwm6EUX",2,"2016-07-07 20:38:26",751153422964027392,0,"Ron Kind","https://t.co/JAWFwm6EUX","US House of Representatives","20th-century American politicians"
"5027",5027,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JAWFwm6EUX",2,"2016-07-07 20:38:26",751153422964027392,0,"Ron Kind","https://t.co/JAWFwm6EUX","US House of Representatives","21st-century American politicians"
"5028",5028,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JAWFwm6EUX",2,"2016-07-07 20:38:26",751153422964027392,0,"Ron Kind","https://t.co/JAWFwm6EUX","US House of Representatives","Alumni of the London School of Economics"
"5029",5029,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JAWFwm6EUX",2,"2016-07-07 20:38:26",751153422964027392,0,"Ron Kind","https://t.co/JAWFwm6EUX","US House of Representatives","American Lutherans"
"5030",5030,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JAWFwm6EUX",2,"2016-07-07 20:38:26",751153422964027392,0,"Ron Kind","https://t.co/JAWFwm6EUX","US House of Representatives","American evangelicals"
"5031",5031,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JAWFwm6EUX",2,"2016-07-07 20:38:26",751153422964027392,0,"Ron Kind","https://t.co/JAWFwm6EUX","US House of Representatives","American prosecutors"
"5032",5032,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JAWFwm6EUX",2,"2016-07-07 20:38:26",751153422964027392,0,"Ron Kind","https://t.co/JAWFwm6EUX","US House of Representatives","Democratic Party members of the United States House of Representatives"
"5033",5033,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JAWFwm6EUX",2,"2016-07-07 20:38:26",751153422964027392,0,"Ron Kind","https://t.co/JAWFwm6EUX","US House of Representatives","Harvard University alumni"
"5034",5034,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JAWFwm6EUX",2,"2016-07-07 20:38:26",751153422964027392,0,"Ron Kind","https://t.co/JAWFwm6EUX","US House of Representatives","Living people"
"5035",5035,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JAWFwm6EUX",2,"2016-07-07 20:38:26",751153422964027392,0,"Ron Kind","https://t.co/JAWFwm6EUX","US House of Representatives","Logan High School (La Crosse, Wisconsin) alumni"
"5036",5036,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JAWFwm6EUX",2,"2016-07-07 20:38:26",751153422964027392,0,"Ron Kind","https://t.co/JAWFwm6EUX","US House of Representatives","Members of the United States House of Representatives from Wisconsin"
"5037",5037,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JAWFwm6EUX",2,"2016-07-07 20:38:26",751153422964027392,0,"Ron Kind","https://t.co/JAWFwm6EUX","US House of Representatives","Politicians from La Crosse, Wisconsin"
"5038",5038,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JAWFwm6EUX",2,"2016-07-07 20:38:26",751153422964027392,0,"Ron Kind","https://t.co/JAWFwm6EUX","US House of Representatives","University of Minnesota Law School alumni"
"5039",5039,"Ron Kind Wikipedia article edited anonymously from US House of Representatives https://t.co/JAWFwm6EUX",2,"2016-07-07 20:38:26",751153422964027392,0,"Ron Kind","https://t.co/JAWFwm6EUX","US House of Representatives","University of Minnesota alumni"
